palabra,word,frase,sentence,palabra_alterna
el,the,El perro está ladrando en el jardín.,The dog is barking in the garden.,
el,the,El hombre está caminando por la calle.,The man is walking down the street.,
el,the,Me gustaría saber que es el problema.,I would like to know what the problem is.,
el,the,¿Que es el objetivo de esta tarea?,What is the goal of this task?,
en,at,Estoy en casa.,I am at home.,
en,by,Voy a ir al parque en bicicleta.,I am going to go to the park by bicycle.,
en,in,En mi país el idioma oficial es el español.,In my country the official language is Spanish.,
en,in,En verano hace calor en el sur de España.,In the summer it is hot in southern Spain.,
en,in,Me gusta leer en mi tiempo libre.,I like to read in my free time.,
en,on,El libro está en la mesa.,The book is on the table.,
en,in,Vivimos en una casa pequeña.,We live in a small house.,
en,at,En este momento estoy muy ocupado.,At this moment I am very busy.,
en,in,Estoy muy emocionado de ir de vacaciones en el verano.,I am very excited to go on vacation in the summer.,
en,in,Me gusta viajar y conocer nuevos lugares en el mundo.,I like to travel and visit new places in the world.,
en,in,En el futuro me gustaría tener una familia grande.,In the future I would like to have a big family.,
en,in,La escuela está en el centro de la ciudad.,The school is in the center of the city.,
en,in,Estoy en mi cuarto y estoy haciendo mis tareas.,I am in my room and I am doing my homework.,
en,in,En el pasado no me gustaba levantarme temprano.,In the past I did not like to wake up early.,
en,in,En el verano me gusta ir al mar.,In the summer I like to go to the beach.,
en,in,Mi hermano está en la universidad.,My brother is in college.,
en,in,En el futuro quiero ser doctora.,In the future I want to be a doctor.,
en,in,Estoy en el tercer año de la universidad.,I am in my third year of university.,
en,in,En el invierno hace frío en el norte de España.,In the winter it is cold in northern Spain.,
en,in,En el parque hay muchas personas haciendo ejercicio.,There are many people exercising in the park.,
en,in,En mi familia todos somos muy unidos.,In my family we are all very close.,
en,at,Me gusta pasar tiempo en la playa.,I like to spend time at the beach.,
en,in,Estoy en la clase de matemáticas ahora mismo.,I am in math class right now.,
en,no direct translation,No estoy seguro en que consiste tu plan.,I am not sure what your plan consists of.,
en,no direct translation,Me interesa saber en que consiste el proyecto.,I am interested in knowing what the project consists of.,
en,no direct translation,"En lo que respecta a mi trabajo, me esfuerzo al máximo para hacerlo lo mejor posible.","As far as my work is concerned, I strive to do it to the best of my ability.",
y,and,Voy al supermercado y luego voy a casa.,I am going to the grocery store and then I am going home.,
y,and,Estudio matemáticas y física.,I study math and physics.,
y,and,Me gusta el café y el té.,I like coffee and tea.,
y,and,Salgo con mis amigos y mi familia.,I hang out with my friends and family.,
y,and,Viajo a menudo y me gusta conocer nuevos lugares.,I travel often and I like to visit new places.,
y,and,Mis amigos y yo vamos al cine.,My friends and I are going to the movies.,
y,and,Compro pan y leche en el supermercado.,I buy bread and milk at the grocery store.,
y,and,Mi hermano y mi hermana van a la escuela.,My brother and sister go to school.,
y,and,Me gustan las verduras y la fruta.,I like vegetables and fruit.,
y,and,Me gusta ir al gimnasio y hacer ejercicio.,I like to go to the gym and exercise.,
y,and,Mi abuela y mi abuelo viven en el campo.,My grandmother and grandfather live in the countryside.,
y,and,Mi padre trabaja en una oficina y mi madre trabaja en un hospital.,My father works in an office and my mother works in a hospital.,
y,and,Voy al trabajo y luego voy a casa.,I go to work and then I go home.,
y,and,En el verano me gusta ir a la playa y nadar.,In the summer I like to go to the beach and swim.,
y,and,Tengo dos perros y un gato.,I have two dogs and a cat.,
y,and,Estudio ingeniería y me gusta mucho.,I study engineering and I really like it.,
y,and,Voy al parque y juego al fútbol.,I go to the park and play soccer.,
y,and,Me gusta el sol y el calor.,I like the sun and the heat.,
y,and,Mi hermano y yo compartimos una habitación.,My brother and I share a room.,
y,and,Mis padres son médicos y mis abuelos son abogados.,My parents are doctors and my grandparents are lawyers.,
y,and,Me gusta cocinar y hacer pasteles.,I like to cook and make cakes.,
y,and,En el fin de semana me gusta salir y divertirme.,On the weekend I like to go out and have fun.,
y,and,Voy a la escuela y luego voy a casa.,I go to school and then I go home.,
y,and,Me gusta la música y bailar.,I like music and dancing.,
a,to,Ayer fui a la playa.,I went to the beach yesterday.,
a,no direct translation,A veces me gusta tomar una tarde de descanso en casa.,Sometimes I like to take a rest day at home.,
a,no direct translation,La escuela está a dos cuadras de mi casa.,The school is two blocks from my house.,
a,no direct translation,Mi abuela siempre lleva a sus nietos a dar un paseo por el parque.,My grandmother always takes her grandchildren for a walk in the park.,
a,no direct translation,A veces tomo una clase de yoga para relajarme.,Sometimes I take a yoga class to relax.,
a,to,Vamos a ir a la playa este fin de semana.,We are going to the beach this weekend.,
a,to,Mi amigo está aprendiendo a tocar la guitarra.,My friend is learning to play the guitar.,
a,to,A mi primo le gusta jugar videojuegos.,My cousin likes to play video games.,
a,to,A mi abuelo le gusta pescar en su tiempo libre.,My grandfather likes to go fishing in his free time.,
a,no direct translation,Mi hermana está a cargo de la organización de la fiesta de cumpleaños de mi sobrina.,My sister is in charge of organizing the birthday party of my niece.,
a,no direct translation,A veces tomo clases de danza para mantenerme en forma.,Sometimes I take dance classes to stay in shape.,
a,to,A mi madre le encanta hacer jardinería en su tiempo libre.,My mother loves to do gardening in her free time.,
a,no direct translation,A la que me refiero es a mi hermana.,The person I am referring to is my sister.,
a,no direct translation,La casa a la que quiero mudarme esta en la montaña.,The house I want to move to is in the mountains.,
a,no direct translation,A lo que voy con esto es que necesitamos un plan de acción más detallado.,What I'm getting at is that we need a more detailed action plan.,
a,no direct translation,A lo que me refiero es que tenemos que considerar todas las opciones antes de tomar una decisión.,What I mean is that we have to consider all options before making a decision.,
a,no direct translation,A lo mejor deberíamos esperar a ver cómo se desarrolla la situación antes de tomar una decisión.,Maybe we should wait and see how the situation develops before making a decision.,
a,no direct translation,"A lo mejor deberías pedirle a alguien más que te ayude con eso, parece demasiado complicado para ti solo.","Maybe you should ask someone else to help you with that, it seems too complicated for you alone.",
los,the,Los estudiantes están aprendiendo sobre la historia de su país.,The students are learning about the history of their country.,
los,the,Los vecinos tienen una fiesta de cumpleaños para su hijo este fin de semana.,The neighbors are having a birthday party for their son this weekend.,
los,the,Los libros están en la estantería de mi habitación.,The books are on the shelf in my room.,
los,the,Los gatos siempre están ronroneando cuando están cómodos.,The cats are always purring when they are comfortable.,
los,the,Los perros necesitan salir a caminar todos los días.,The dogs need to go for a walk every day.,
los,the,Los abuelos vienen a visitarnos cada verano.,The grandparents come to visit us every summer.,
los,the,Los niños van al parque a jugar después de la escuela.,The children go to the park to play after school.,
los,the,Los padres están ocupados trabajando todo el día.,The parents are busy working all day.,
los,the,Los amigos siempre se reúnen en el parque para jugar al fútbol.,The friends always meet at the park to play soccer.,
los,the,Los profesores están enseñando a sus alumnos sobre ciencias naturales.,The teachers are teaching their students about natural sciences.,
los,the,Los hermanos comparten una habitación juntos.,The siblings share a room together.,
los,the,Los tíos siempre traen regalos interesantes cuando vienen a visitar.,The uncles always bring interesting gifts when they visit.,
los,the,Los primos se divierten mucho juntos durante las vacaciones de verano.,The cousins have a lot of fun together during the summer vacation.,
los,the,Los abuelos cuentan historias interesantes sobre su juventud.,The grandparents tell interesting stories about their youth.,
los,the,Los padres llevan a sus hijos a visitar el zoológico cada año.,The parents take their children to visit the zoo every year.,
se,no direct translation,Se me ocurre que podríamos ir al cine esta noche.,It occurs to me that we could go to the movies tonight.,
se,no direct translation,Se dice que el nuevo restaurante es muy bueno.,It is said that the new restaurant is very good.,
se,no direct translation,Se me había olvidado decirte que tenía una reunión a las 4 de la tarde.,I had forgotten to tell you that I had a meeting at 4pm.,
se,no direct translation,Se ve que vas a tener que esperar un poco más.,It looks like you are going to have to wait a little longer.,
se,no direct translation,Se puede ver el mar desde la ventana de mi habitación.,The sea can be seen from the window of my room.,
se,no direct translation,Se me ocurren varias posibles soluciones para este problema.,Several possible solutions for this problem come to mind.,
se,no direct translation,Se dice que la próxima película de superhéroes será increíble.,It is said that the next superhero movie will be amazing.,
se,no direct translation,Se te nota el cansancio en tu cara.,You can see the tiredness on your face.,
se,no direct translation,Se rumora que el equipo va a contratar a un nuevo entrenador.,It is rumored that the team is going to hire a new coach.,
se,no direct translation,Se ha reportado un accidente en la carretera principal.,An accident on the main road has been reported.,
se,no direct translation,Si no se te ocurre una idea podríamos pedirle ayuda a alguien más.,If you do not come up with an idea we could ask someone else for help.,
se,no direct translation,¿Se te ha pasado el sueño o todavía no has dormido?,Have you fallen asleep or have you not slept yet?,
se,no direct translation,No se puede negar que fue una gran sorpresa.,It cannot be denied that it was a big surprise.,
se,no direct translation,No se sabe cuándo terminará la construcción de la nueva autopista.,It is not known when construction of the new highway will be completed.,
se,no direct translation,Aunque se dice que el nuevo restaurante es caro - vale la pena probarlo.,Although it is said that the new restaurant is expensive - it is worth trying.,
se,no direct translation,Ella se comió la tarta.,She ate the cake.,
se,no direct translation,Asegúrate de que no se te olvide traer el documento.,Make sure you don't forget to bring the document.,
se,no direct translation,No sabía que no se podía comer en esta área.,I didn't know that eating was not allowed in this area.,
se,no direct translation,Trata de asegurarte de que no se note el error en tu trabajo.,Try to make sure that the mistake is not noticeable in your work.,
se,no direct translation,La que se encuentra en la esquina es la tienda que estoy buscando.,The one that is located on the corner is the store that I am looking for.,
se,no direct translation,Mi hermana es la que se encarga de cuidar a los niños mientras estamos trabajando.,My sister is the one who takes care of the children while we are working.,
se,no direct translation,La comida que se sirve en este restaurante es realmente deliciosa.,The food that is served in this restaurant is really delicious.,
se,no direct translation,El reloj que se encuentra en la pared es antiguo y valioso.,The clock that is on the wall is old and valuable.,
se,no direct translation,El que se levanta temprano tiene más tiempo para hacer cosas productivas.,The one who gets up early has more time to do productive things.,
se,no direct translation,El coche que se ve al final de la calle es el mío.,The car that can be seen at the end of the street is mine.,
se,no direct translation,El libro que se encuentra en mi escritorio es el que estoy leyendo actualmente.,The book that is on my desk is the one I am currently reading.,
se,no direct translation,"Lo que se dice es una cosa, pero lo que se hace es otra.","What is said is one thing, but what is done is another.",
se,no direct translation,No entiendo lo que se quiere decir con esta frase.,I don't understand what this phrase means.,
se,no direct translation,Estoy de acuerdo con lo que se ha discutido en la reunión.,I agree with what was discussed in the meeting.,
se,no direct translation,Lo que se espera es que cumplas con tus responsabilidades.,What is expected is for you to fulfill your responsibilities.,
se,no direct translation,Los que se presentan a la prueba deben estar preparados.,Those who take the test should be prepared.,
se,no direct translation,Los que se ofrecen para ayudar son siempre bienvenidos.,Those who offer to help are always welcome.,
se,no direct translation,No estoy seguro en qué se basa su argumento.,I'm not sure on what his argument is based.,
se,no direct translation,Estoy interesado en saber en qué se ha estado trabajando.,I am interested in knowing what has been worked on.,
se,no direct translation,Se trata de una importante decisión que tomar.,It is a matter of an important decision to make.,
se,no direct translation,Se trata de una solución creativa a un problema complicado.,It is a matter of a creative solution to a complicated problem.,
se,no direct translation,"Se va a llover esta tarde, así que recuerda llevar un paraguas contigo.","t's going to rain this afternoon, so remember to bring an umbrella with you.",
se,no direct translation,Se va a lavar la ropa.,The clothes are going to be washed.,
se,no direct translation,Se va a cocinar arroz.,Rice is going to be cooked.,
se,no direct translation,Que se ha terminado el trabajo.,That the work has been finished.,
se,no direct translation,Que se ha roto la ventana.,That the window has been broken.,
se,no direct translation,Lo que se necesita es tiempo para pensar.,What is needed is time to think.,
se,no direct translation,Lo que se espera es una respuesta rápida.,What is expected is a quick response.,
se,no direct translation,¿De qué se trata esta reunión?,What is this meeting about?,
se,no direct translation,¿De qué se encarga tu trabajo diario?,What does your daily job consist of?,
se,no direct translation,No estoy seguro en que consiste tu plan.,I am not sure what your plan consists of.,
se,no direct translation,No estoy seguro de que se pueda hacer eso.,I am not sure if that can be done.,
se,no direct translation,Me preocupa de que se vaya a descomponer eso.,I am worried that it will break down.,
se,no direct translation,Estoy repitiendo esto para que se me quede grabado en la memoria.,I am repeating this so that it stays in my memory.,
se,no direct translation,Estoy poniendo señales para que se sigan el camino correcto.,I am putting up signs so that people follow the correct path.,
del,no direct translation,El libro del profesor está en la mesa.,joe_pete7@hotmail.com,
del,no direct translation,Del cajón sacó una caja de zapatos.,From the drawer he took out a shoebox.,
del,no direct translation,Los profesores del colegio son muy amables.,The teachers at the school are very kind.,
del,no direct translation,La casa del árbol es muy bonita.,The tree house is very pretty.,
del,no direct translation,Del bolsillo sacó un pañuelo.,He took a handkerchief out of his pocket.,
del,no direct translation,El coche del vecino es muy caro.,The car of the neighbor is very expensive.,
del,no direct translation,Del horno salió una deliciosa tarta.,A delicious cake came out of the oven.,
del,no direct translation,El perro del vecino siempre ladra.,The neighbor's dog always barks.,
del,no direct translation,Del arbusto salió un gato.,A cat came out of the bush.,
del,no direct translation,La habitación del bebé está muy bien decorada.,The baby's room is very well decorated.,
del,no direct translation,Del armario sacó una chaqueta.,He took a jacket out of the closet.,
del,no direct translation,El reloj del abuelo es muy antiguo.,The grandfather's clock is very old.,
del,no direct translation,Del jardín salieron dos mariposas.,Two butterflies came out of the garden.,
del,no direct translation,El sonido viaja a través del aire.,Sound travels through the air.,
del,no direct translation,Ella escribió la carta a través del correo electrónico.,She wrote the letter through email.,
del,no direct translation,Los científicos esperan tener una cura para el cáncer a fines del siglo.,Scientists expect to have a cure for cancer by the end of the century.,
del,no direct translation,Los arquitectos están diseñando edificios más sostenibles para fines del siglo.,Architects are designing more sustainable buildings for the end of the century.,
del,no direct translation,Los jardines se extienden lo largo del río.,The gardens stretch along the river.,
del,no direct translation,Los investigadores estudiarán el comportamiento de los animales lo largo del año.,Researchers will study the behavior of animals throughout the year.,
las,the,Me gustan las manzanas verdes.,I like the green apples.,
las,the,Las sillas son cómodas.,The chairs are comfortable.,
las,the,Las flores de primavera son las más bonitas.,The spring flowers are the prettiest.,
las,the,Abre las ventanas para dejar entrar el aire fresco.,Open the windows to let in the fresh air.,
las,the,Las niñas juegan a las escondidas.,The girls are playing hide and seek.,
las,the,Las lámparas dan mucha luz.,The lamps give a lot of light.,
las,the,Las almohadas son muy suaves.,The pillows are very soft.,
las,the,Puedes ver las estrellas desde la terraza.,You can see the stars from the terrace.,
las,the,Las nubes ocultan el sol.,The clouds hide the sun.,
las,the,Las sombrillas son útiles en días de lluvia.,Umbrellas are useful on rainy days.,
las,the,Recuerda poner las gafas en su estuche cuando no las uses.,Remember to put your glasses in their case when you're not using them.,
las,the,Las llaves están en el escritorio.,The keys are on the desk.,
las,the,Siento las manos frías.,My hands feel cold.,
las,the,Las rocas son afiladas.,The rocks are sharp.,
las,the,Las velas dan un ambiente romántico a la habitación.,The candles give a romantic atmosphere to the room.,
las,the,Las fotos son más bonita.,The photos are very beautiful.,
un,a,Un pájaro está posado en la ventana.,A bird is perched on the window.,
un,a,Hay un libro en la mesa.,There is a book on the table.,
un,a,Un auto pasa por la calle.,A car is passing on the street.,
un,a,En la pared hay un reloj colgado.,There is a clock hanging on the wall.,
un,a,Un ratón corre por el suelo.,A mouse is running on the floor.,
un,an,Un avión cruza el cielo.,An airplane is crossing the sky.,
un,a,Un gato se estira en el sofá.,A cat is stretching on the couch.,
un,a,Un barco navega en el mar.,A boat is sailing in the sea.,
un,a,El árbol tiene raíces profundas.,The tree has deep roots.,
un,a,En el escritorio hay un lápiz.,There is a pencil on the desk.,
un,a,Hay una rosa en un florero.,There is a rose in a vase.,
por,in,Me levanto temprano por la mañana.,I wake up early in the morning.,
por,in,Por la tarde me gusta ir a dar un paseo.,In the afternoon I like to go for a walk.,
